ID,DATA_BASE,TIPO_DESENROLA,UNIDADE_FEDERACAO,COD_CONGLOMERADO_FINANCEIRO,NOME_CONGLOMERADO_FINANCEIRO,NUMERO_OPERACOES,VOLUME_OPERACOES
1792,202312,1,PR,51750,BANCO SICOOB,48,62592.18
1793,202312,1,PR,30173,BANRISUL,11,21645.08
1794,202312,1,PR,49906,BB,578,761759.55
1795,202312,1,PR,30290,BMG,418,629752.61
1796,202312,1,PR,10045,BRADESCO,343,444043.87
1797,202312,1,PR,31976,BRB,12,14113.01
1798,202312,1,PR,49944,BTG PACTUAL,2237,3159218.15
1799,202312,1,PR,52072,C6 BANK,293,329715.43
1800,202312,1,PR,51626,CAIXA ECON?MICA FEDERAL,1086,1208047.45
1801,202312,1,PR,2015588,CCLA DO CENTRO SUL RONDONIENSE,1,1195.73
1802,202312,1,PR,7026923,CCLA SICOOB ARENITO PARAN? / S?O PAULO,3,3437.91
1803,202312,1,PR,2090126,CCLA SICOOB VALCREDI SUL,2,6862.82
1804,202312,1,PR,51884,INTER,1329,1850281.09
1805,202312,1,PR,10069,ITAU,760,913921.79
1806,202312,1,PR,52058,NUBANK,2396,2761952.02
1807,202312,1,PR,30379,SANTANDER,553,679011.26
1808,202312,1,PR,3632872,SICOOB CREDISUL,2,6489.83
1809,202312,1,PR,51011,VOTORANTIM,28,35413.73
1810,202312,1,RJ,51750,BANCO SICOOB,30,39720.65
1811,202312,1,RJ,30173,BANRISUL,16,22987.94
1812,202312,1,RJ,49906,BB,887,1086149.67
1813,202312,1,RJ,30290,BMG,855,1173385.55
1814,202312,1,RJ,10045,BRADESCO,964,1012922.35
1815,202312,1,RJ,31976,BRB,42,55922.34
1816,202312,1,RJ,49944,BTG PACTUAL,4252,5460311.22
1817,202312,1,RJ,52072,C6 BANK,634,694069.99
1818,202312,1,RJ,51626,CAIXA ECON?MICA FEDERAL,2346,2358764.25
1819,202312,1,RJ,51884,INTER,3221,3916226.93
1820,202312,1,RJ,10069,ITAU,2776,3006140
1821,202312,1,RJ,52058,NUBANK,5372,5425994.92
1822,202312,1,RJ,30379,SANTANDER,2102,2245174.39
1823,202312,1,RJ,51011,VOTORANTIM,64,90681.49
1824,202312,1,RN,51750,BANCO SICOOB,10,17306.52
1825,202312,1,RN,30173,BANRISUL,2,4730.15
1826,202312,1,RN,49906,BB,433,518489.77
1827,202312,1,RN,30290,BMG,155,239480.54
1828,202312,1,RN,10045,BRADESCO,97,107088.87
1829,202312,1,RN,31976,BRB,6,7884.32
1830,202312,1,RN,49944,BTG PACTUAL,704,933733.44
1831,202312,1,RN,52072,C6 BANK,61,70230.15
1832,202312,1,RN,51626,CAIXA ECON?MICA FEDERAL,402,383131.1
1833,202312,1,RN,51884,INTER,539,671895.14
1834,202312,1,RN,10069,ITAU,162,179155.31
1835,202312,1,RN,52058,NUBANK,852,903964.02
1836,202312,1,RN,30379,SANTANDER,172,182901.81
1837,202312,1,RN,51011,VOTORANTIM,22,24931.57
1838,202312,1,RO,51750,BANCO SICOOB,10,14595.12
1839,202312,1,RO,49906,BB,299,412584.44
1840,202312,1,RO,30290,BMG,85,133192.99
1841,202312,1,RO,10045,BRADESCO,85,87644.8
1842,202312,1,RO,31976,BRB,2,3791.37
1843,202312,1,RO,49944,BTG PACTUAL,486,764858.98
1844,202312,1,RO,8044854,C.C. DO CENTRO DO ESTADO DE ROND?NIA,10,10737.61
1845,202312,1,RO,52072,C6 BANK,47,56816.24
1846,202312,1,RO,51626,CAIXA ECON?MICA FEDERAL,316,400612.5
1847,202312,1,RO,4751713,CC INV DE ROND?NIA - SICOOB CREDJURD,4,10071.65
1848,202312,1,RO,2015588,CCLA DO CENTRO SUL RONDONIENSE,26,35871.08
1849,202312,1,RO,51884,INTER,333,504092.55
1850,202312,1,RO,10069,ITAU,87,127724.15
1851,202312,1,RO,52058,NUBANK,755,955552.36
1852,202312,1,RO,30379,SANTANDER,169,229181.67
1853,202312,1,RO,5203605,SICOOB AMAZ?NIA,11,18890.43
1854,202312,1,RO,3632872,SICOOB CREDISUL,14,30871.92
1855,202312,1,RO,51011,VOTORANTIM,16,22120.33
1856,202312,1,RR,30173,BANRISUL,2,1571.79
1857,202312,1,RR,49906,BB,94,111944.08
1858,202312,1,RR,30290,BMG,17,28867.33
1859,202312,1,RR,10045,BRADESCO,9,12494.04
1860,202312,1,RR,49944,BTG PACTUAL,115,155050.27
1861,202312,1,RR,52072,C6 BANK,19,16659.5
1862,202312,1,RR,51626,CAIXA ECON?MICA FEDERAL,50,52760.56
1863,202312,1,RR,2137018,CCLA DE RORAIMA LTDA.,1,1996.19
1864,202312,1,RR,51884,INTER,100,133918.52
1865,202312,1,RR,10069,ITAU,31,37912.8
1866,202312,1,RR,52058,NUBANK,183,203798.21
1867,202312,1,RR,30379,SANTANDER,41,64923.21
1868,202312,1,RR,3632872,SICOOB CREDISUL,1,4374.9
1869,202312,1,RR,51011,VOTORANTIM,2,1378.52
1870,202312,1,RS,51750,BANCO SICOOB,18,23947.37
1871,202312,1,RS,30173,BANRISUL,705,834832.06
1872,202312,1,RS,49906,BB,550,671731.35
1873,202312,1,RS,30290,BMG,412,565563.54
1874,202312,1,RS,10045,BRADESCO,260,303333.91
1875,202312,1,RS,31976,BRB,4,4993.15
1876,202312,1,RS,49944,BTG PACTUAL,2100,2886157.75
1877,202312,1,RS,52072,C6 BANK,227,262935.85
1878,202312,1,RS,51626,CAIXA ECON?MICA FEDERAL,1370,1434838.9
1879,202312,1,RS,78825270,CCLA MAXI ALFA,2,1923.63
1880,202312,1,RS,81014060,CCLAA ITAIPU SICOOB CREDITAIPU,1,1399.5
1881,202312,1,RS,51884,INTER,1368,1869274.47
1882,202312,1,RS,10069,ITAU,475,564205.45
1883,202312,1,RS,52058,NUBANK,2424,2538647.76
1884,202312,1,RS,30379,SANTANDER,758,815817.11
1885,202312,1,RS,51011,VOTORANTIM,38,49111.57
1886,202312,1,SC,51750,BANCO SICOOB,31,32869.35
1887,202312,1,SC,30173,BANRISUL,16,20557.8
1888,202312,1,SC,49906,BB,426,539601.1
1889,202312,1,SC,30290,BMG,257,369927.49
1890,202312,1,SC,10045,BRADESCO,176,221111.88
1891,202312,1,SC,31976,BRB,6,7781.78
1892,202312,1,SC,49944,BTG PACTUAL,1337,2046614.74
1893,202312,1,SC,52072,C6 BANK,193,250666.32
1894,202312,1,SC,51626,CAIXA ECON?MICA FEDERAL,621,784836.66
1895,202312,1,SC,85291086,CC LITOR?NEA,7,11929.11
1896,202312,1,SC,86829827,CCLA DO VALE,2,2826.94
1897,202312,1,SC,78825270,CCLA MAXI ALFA,23,46825.54
1898,202312,1,SC,81014060,CCLAA ITAIPU SICOOB CREDITAIPU,2,4793.2
1899,202312,1,SC,78862083,COOP NOVOS CAMPOS,1,1903.99
1900,202312,1,SC,51884,INTER,832,1193611.37
1901,202312,1,SC,10069,ITAU,290,386465.14
1902,202312,1,SC,52058,NUBANK,1388,1768563.03
1903,202312,1,SC,30379,SANTANDER,335,431503.28
1904,202312,1,SC,3632872,SICOOB CREDISUL,1,3305.35
1905,202312,1,SC,51011,VOTORANTIM,18,23975.42
1906,202312,1,SE,51750,BANCO SICOOB,1,2502.58
1907,202312,1,SE,30173,BANRISUL,2,4195.04
1908,202312,1,SE,49906,BB,157,175361.25
1909,202312,1,SE,30290,BMG,145,205845.8
1910,202312,1,SE,10045,BRADESCO,51,53862.63
1911,202312,1,SE,31976,BRB,2,2251.26
1912,202312,1,SE,49944,BTG PACTUAL,466,561043.24
1913,202312,1,SE,52072,C6 BANK,36,34889.51
1914,202312,1,SE,51626,CAIXA ECON?MICA FEDERAL,301,354995.58
1915,202312,1,SE,51884,INTER,359,423433.52
1916,202312,1,SE,10069,ITAU,52,58276.48
1917,202312,1,SE,52058,NUBANK,554,596437.64
1918,202312,1,SE,30379,SANTANDER,79,92750.64
1919,202312,1,SE,51011,VOTORANTIM,8,6529.44
1920,202312,1,SP,51750,BANCO SICOOB,65,78568.7
1921,202312,1,SP,30173,BANRISUL,35,69264.14
1922,202312,1,SP,49906,BB,2592,3311850.91
1923,202312,1,SP,30290,BMG,2255,3068559.63
1924,202312,1,SP,10045,BRADESCO,2573,2827662.96
1925,202312,1,SP,31976,BRB,31,36192.58
1926,202312,1,SP,49944,BTG PACTUAL,12121,16352680.22
1927,202312,1,SP,52072,C6 BANK,1551,1762834.63
1928,202312,1,SP,51626,CAIXA ECON?MICA FEDERAL,4404,4787562.23
1929,202312,1,SP,7026923,CCLA SICOOB ARENITO PARAN? / S?O PAULO,1,858.27
1930,202312,1,SP,69346856,CECM DOS PROFISSIONAIS DA SAUDE DA REG ALTA MOGIANA,1,1063.25
1931,202312,1,SP,51884,INTER,7345,9588570.32
1932,202312,1,SP,10069,ITAU,5457,6287436.58
1933,202312,1,SP,52058,NUBANK,12915,14103218.94
1934,202312,1,SP,30379,SANTANDER,5008,5628627.45
1935,202312,1,SP,51011,VOTORANTIM,209,290534.74
1936,202312,1,TO,51750,BANCO SICOOB,5,5357.44
1937,202312,1,TO,49906,BB,171,180710.78
1938,202312,1,TO,30290,BMG,36,46604.63
1939,202312,1,TO,10045,BRADESCO,48,45459
1940,202312,1,TO,31976,BRB,5,8498.02
1941,202312,1,TO,49944,BTG PACTUAL,194,285780.22
1942,202312,1,TO,52072,C6 BANK,24,29492.82
1943,202312,1,TO,51626,CAIXA ECON?MICA FEDERAL,109,111269.27
1944,202312,1,TO,51884,INTER,167,210044.38
1945,202312,1,TO,10069,ITAU,37,50251.15
1946,202312,1,TO,52058,NUBANK,324,322330.39
1947,202312,1,TO,30379,SANTANDER,58,69022.93
1948,202312,1,TO,51011,VOTORANTIM,8,8535.71
1949,202312,2,AC,49906,BB,13,653676.06
1950,202312,2,AC,17351180,BCO TRIANGULO S.A.,39,46198.92
1951,202312,2,AC,10045,BRADESCO,10,49368.24
1952,202312,2,AC,49944,BTG PACTUAL,1,2181.54
1953,202312,2,AC,52072,C6 BANK,2,983.4
1954,202312,2,AC,51626,CAIXA ECON?MICA FEDERAL,19,33782.59
1955,202312,2,AC,10069,ITAU,28,143372.27
1956,202312,2,AC,30379,SANTANDER,36,160847.24
1957,202312,2,AC,51011,VOTORANTIM,10,28356.97
1958,202312,2,AL,49906,BB,38,392802.59
1959,202312,2,AL,17351180,BCO TRIANGULO S.A.,63,47956.07
1960,202312,2,AL,10045,BRADESCO,36,161741.18
1961,202312,2,AL,49944,BTG PACTUAL,1,690.67
1962,202312,2,AL,52072,C6 BANK,10,155304.86
1963,202312,2,AL,51626,CAIXA ECON?MICA FEDERAL,136,291210.8
1964,202312,2,AL,10069,ITAU,252,727646.74
1965,202312,2,AL,30379,SANTANDER,48,182278.05
1966,202312,2,AL,51011,VOTORANTIM,44,146398.55
1967,202312,2,AM,49906,BB,31,244429.62
1968,202312,2,AM,17351180,BCO TRIANGULO S.A.,122,111590.49
1969,202312,2,AM,10045,BRADESCO,134,1378070.8
1970,202312,2,AM,49944,BTG PACTUAL,4,5859.57
1971,202312,2,AM,52072,C6 BANK,20,82669.65
1972,202312,2,AM,51626,CAIXA ECON?MICA FEDERAL,88,171525.39
1973,202312,2,AM,51884,INTER,1,11203.85
1974,202312,2,AM,10069,ITAU,224,444043.79
1975,202312,2,AM,30379,SANTANDER,113,363613.48
1976,202312,2,AM,51011,VOTORANTIM,40,194084.98
1977,202312,2,AP,49906,BB,25,117655.76
1978,202312,2,AP,4913711,BCO DO EST. DO PA S.A.,1,21530.16
1979,202312,2,AP,17351180,BCO TRIANGULO S.A.,9,11072.83
1980,202312,2,AP,10045,BRADESCO,5,64333.09
1981,202312,2,AP,49944,BTG PACTUAL,1,7177.47
1982,202312,2,AP,52072,C6 BANK,4,7069.93
1983,202312,2,AP,51626,CAIXA ECON?MICA FEDERAL,27,69982.82
1984,202312,2,AP,10069,ITAU,26,59859.57
1985,202312,2,AP,30379,SANTANDER,21,43883.41
1986,202312,2,AP,51011,VOTORANTIM,7,22990.26
1987,202312,2,BA,49906,BB,170,1469692
1988,202312,2,BA,13009717,BCO DO EST. DE SE S.A.,2,9853.24
1989,202312,2,BA,17351180,BCO TRIANGULO S.A.,179,208417.09
1990,202312,2,BA,10045,BRADESCO,224,1775858.3
1991,202312,2,BA,49944,BTG PACTUAL,13,32048.86
1992,202312,2,BA,52072,C6 BANK,63,394494.37
1993,202312,2,BA,51626,CAIXA ECON?MICA FEDERAL,482,786196.73
1994,202312,2,BA,51884,INTER,2,4988.11
1995,202312,2,BA,10069,ITAU,991,2830552.5
1996,202312,2,BA,30379,SANTANDER,409,2078560.84
1997,202312,2,BA,51011,VOTORANTIM,125,496964.27
1998,202312,2,CE,49906,BB,116,1157778.3
1999,202312,2,CE,17351180,BCO TRIANGULO S.A.,69,58071.25
2000,202312,2,CE,10045,BRADESCO,132,1139984.84
2001,202312,2,CE,49944,BTG PACTUAL,14,47100.54
2002,202312,2,CE,52072,C6 BANK,45,220756.32
2003,202312,2,CE,51626,CAIXA ECON?MICA FEDERAL,262,305855.36
2004,202312,2,CE,51884,INTER,2,8145.64
2005,202312,2,CE,10069,ITAU,641,1507298.68
2006,202312,2,CE,30379,SANTANDER,215,876943.28
2007,202312,2,CE,51011,VOTORANTIM,115,541574.01
2008,202312,2,DF,49906,BB,75,1026697.83
2009,202312,2,DF,17351180,BCO TRIANGULO S.A.,17,20271.85
2010,202312,2,DF,10045,BRADESCO,61,174584.64
2011,202312,2,DF,49944,BTG PACTUAL,7,12558.69
2012,202312,2,DF,52072,C6 BANK,27,227450.9
2013,202312,2,DF,51626,CAIXA ECON?MICA FEDERAL,188,393095.87
2014,202312,2,DF,51884,INTER,2,22605.75
2015,202312,2,DF,10069,ITAU,414,1258015.17
2016,202312,2,DF,30379,SANTANDER,122,920733.94
2017,202312,2,DF,51011,VOTORANTIM,57,301085.69
2018,202312,2,ES,49906,BB,42,453567.21
2019,202312,2,ES,17351180,BCO TRIANGULO S.A.,44,54125.51
2020,202312,2,ES,10045,BRADESCO,31,253309.53
2021,202312,2,ES,49944,BTG PACTUAL,4,8360.44
2022,202312,2,ES,52072,C6 BANK,24,116171.25
2023,202312,2,ES,51626,CAIXA ECON?MICA FEDERAL,112,217566.55
2024,202312,2,ES,51884,INTER,1,2881.34
2025,202312,2,ES,10069,ITAU,244,584842.07
2026,202312,2,ES,30379,SANTANDER,139,537765.25
2027,202312,2,ES,51011,VOTORANTIM,55,317076.17
2028,202312,2,GO,49906,BB,106,792831.71
2029,202312,2,GO,17351180,BCO TRIANGULO S.A.,40,56212.65
2030,202312,2,GO,10045,BRADESCO,103,544608.95
2031,202312,2,GO,49944,BTG PACTUAL,7,17057.53
2032,202312,2,GO,52072,C6 BANK,42,199773.98
2033,202312,2,GO,51626,CAIXA ECON?MICA FEDERAL,349,629091.61
2034,202312,2,GO,51884,INTER,3,21408.33
2035,202312,2,GO,10069,ITAU,610,1533192.48
2036,202312,2,GO,30379,SANTANDER,213,1300578.03
2037,202312,2,GO,51011,VOTORANTIM,105,619836.77
2038,202312,2,MA,49906,BB,140,1287875.9
2039,202312,2,MA,7237373,BCO DO NORDESTE DO BRASIL S.A.,1,6214.71
2040,202312,2,MA,17351180,BCO TRIANGULO S.A.,63,131805.95
2041,202312,2,MA,10045,BRADESCO,87,906477.12
2042,202312,2,MA,52072,C6 BANK,16,32196.15
2043,202312,2,MA,51626,CAIXA ECON?MICA FEDERAL,135,263869
2044,202312,2,MA,10069,ITAU,181,560247.81
2045,202312,2,MA,30379,SANTANDER,125,800185.34
2046,202312,2,MA,51011,VOTORANTIM,54,225509.19
2047,202312,2,MG,49906,BB,233,2625401.71
2048,202312,2,MG,17351180,BCO TRIANGULO S.A.,202,207709.44
2049,202312,2,MG,10045,BRADESCO,245,1704808.17
2050,202312,2,MG,49944,BTG PACTUAL,23,45674.95
2051,202312,2,MG,52072,C6 BANK,102,729499.47
2052,202312,2,MG,51626,CAIXA ECON?MICA FEDERAL,653,913310.36
2053,202312,2,MG,51884,INTER,9,31758.25
2054,202312,2,MG,10069,ITAU,1588,3956200.78
2055,202312,2,MG,30379,SANTANDER,657,3505878.24
2056,202312,2,MG,51011,VOTORANTIM,373,1460909.06
2057,202312,2,MS,49906,BB,78,892985.51
2058,202312,2,MS,17351180,BCO TRIANGULO S.A.,43,39700.43
2059,202312,2,MS,10045,BRADESCO,73,726458.54
2060,202312,2,MS,49944,BTG PACTUAL,1,4845.71
2061,202312,2,MS,52072,C6 BANK,18,73931.43
2062,202312,2,MS,51626,CAIXA ECON?MICA FEDERAL,97,194850.04
2063,202312,2,MS,51884,INTER,1,1685.53
2064,202312,2,MS,10069,ITAU,183,460761.81
2065,202312,2,MS,30379,SANTANDER,149,647542.82
2066,202312,2,MS,51011,VOTORANTIM,115,609727.36
2067,202312,2,MT,49906,BB,93,797406.39
2068,202312,2,MT,4913711,BCO DO EST. DO PA S.A.,1,5475.22
2069,202312,2,MT,17351180,BCO TRIANGULO S.A.,39,42802.1
2070,202312,2,MT,10045,BRADESCO,64,656523.38
2071,202312,2,MT,49944,BTG PACTUAL,3,25382.62
2072,202312,2,MT,52072,C6 BANK,22,47529.93
2073,202312,2,MT,51626,CAIXA ECON?MICA FEDERAL,141,315445.04
2074,202312,2,MT,10069,ITAU,163,342129.01
2075,202312,2,MT,30379,SANTANDER,126,690794.2
2076,202312,2,MT,51011,VOTORANTIM,95,645488.78
2077,202312,2,PA,49906,BB,94,761209.52
2078,202312,2,PA,4913711,BCO DO EST. DO PA S.A.,32,470867.03
2079,202312,2,PA,17351180,BCO TRIANGULO S.A.,169,181556.39
2080,202312,2,PA,10045,BRADESCO,120,815846.58
2081,202312,2,PA,49944,BTG PACTUAL,5,64497.08
2082,202312,2,PA,52072,C6 BANK,26,89578.7
2083,202312,2,PA,51626,CAIXA ECON?MICA FEDERAL,207,270508.84
2084,202312,2,PA,51884,INTER,1,2379.15
2085,202312,2,PA,10069,ITAU,345,828269.39
2086,202312,2,PA,30379,SANTANDER,191,1141329.62
2087,202312,2,PA,51011,VOTORANTIM,59,294018.18
2088,202312,2,PB,49906,BB,53,505584.65
2089,202312,2,PB,17351180,BCO TRIANGULO S.A.,78,77816.93
2090,202312,2,PB,10045,BRADESCO,80,865643.94
2091,202312,2,PB,49944,BTG PACTUAL,4,18389.3
2092,202312,2,PB,52072,C6 BANK,16,181353.17
2093,202312,2,PB,51626,CAIXA ECON?MICA FEDERAL,110,161532.64
2094,202312,2,PB,10069,ITAU,296,782575.53
2095,202312,2,PB,30379,SANTANDER,106,841663.83
2096,202312,2,PB,51011,VOTORANTIM,75,384288.5
2097,202312,2,PE,49906,BB,81,498037.83
2098,202312,2,PE,17351180,BCO TRIANGULO S.A.,132,106410.69
2099,202312,2,PE,10045,BRADESCO,183,2170865.81
2100,202312,2,PE,49944,BTG PACTUAL,11,31746.75
2101,202312,2,PE,52072,C6 BANK,48,291548.55
2102,202312,2,PE,51626,CAIXA ECON?MICA FEDERAL,209,381849.72
2103,202312,2,PE,10069,ITAU,819,2297958.71
2104,202312,2,PE,30379,SANTANDER,295,1289544.63
2105,202312,2,PE,51011,VOTORANTIM,82,256560
2106,202312,2,PI,49906,BB,89,613257.79
2107,202312,2,PI,17351180,BCO TRIANGULO S.A.,16,14708.47
2108,202312,2,PI,10045,BRADESCO,28,302428.09
2109,202312,2,PI,49944,BTG PACTUAL,4,7931.91
2110,202312,2,PI,52072,C6 BANK,8,116485.23
2111,202312,2,PI,51626,CAIXA ECON?MICA FEDERAL,145,314278.69
2112,202312,2,PI,10069,ITAU,134,346803.99
2113,202312,2,PI,30379,SANTANDER,66,272494.76
2114,202312,2,PI,51011,VOTORANTIM,37,188973.29
2115,202312,2,PR,49906,BB,131,1197079.65
2116,202312,2,PR,17351180,BCO TRIANGULO S.A.,111,199184.51
2117,202312,2,PR,10045,BRADESCO,195,1426310.04
2118,202312,2,PR,49944,BTG PACTUAL,6,15532.91
2119,202312,2,PR,52072,C6 BANK,89,558862.51
2120,202312,2,PR,51626,CAIXA ECON?MICA FEDERAL,456,999760.14
2121,202312,2,PR,10069,ITAU,1016,2492019.06
2122,202312,2,PR,30379,SANTANDER,396,2689072.92
2123,202312,2,PR,51011,VOTORANTIM,326,1811221.86
2124,202312,2,RJ,49906,BB,160,1818664.42
2125,202312,2,RJ,17351180,BCO TRIANGULO S.A.,163,272503.29
2126,202312,2,RJ,10045,BRADESCO,490,4680808.16
2127,202312,2,RJ,49944,BTG PACTUAL,27,63835.23
2128,202312,2,RJ,52072,C6 BANK,181,1018451.33
2129,202312,2,RJ,51626,CAIXA ECON?MICA FEDERAL,514,960413.85
2130,202312,2,RJ,51884,INTER,4,16897.1
2131,202312,2,RJ,10069,ITAU,3066,6866313.86
2132,202312,2,RJ,30379,SANTANDER,1001,5562470.15
2133,202312,2,RJ,51011,VOTORANTIM,329,1448919.42
2134,202312,2,RN,49906,BB,73,842611.23
2135,202312,2,RN,17351180,BCO TRIANGULO S.A.,89,80240.53
2136,202312,2,RN,10045,BRADESCO,38,143083.59
2137,202312,2,RN,49944,BTG PACTUAL,3,4684.14
2138,202312,2,RN,52072,C6 BANK,15,82291.93
2139,202312,2,RN,51626,CAIXA ECON?MICA FEDERAL,96,248404.43
2140,202312,2,RN,10069,ITAU,270,658531.47
2141,202312,2,RN,30379,SANTANDER,116,629062.4
2142,202312,2,RN,51011,VOTORANTIM,72,376221.2
2143,202312,2,RO,49906,BB,43,438424.98
2144,202312,2,RO,17351180,BCO TRIANGULO S.A.,28,19594.11
2145,202312,2,RO,10045,BRADESCO,17,130565.94
2146,202312,2,RO,52072,C6 BANK,4,5215.34
2147,202312,2,RO,51626,CAIXA ECON?MICA FEDERAL,73,110188.21
2148,202312,2,RO,10069,ITAU,51,119979.45
2149,202312,2,RO,30379,SANTANDER,33,87063.51
2150,202312,2,RO,51011,VOTORANTIM,23,92986.19
2151,202312,2,RR,49906,BB,25,333935.46
2152,202312,2,RR,17351180,BCO TRIANGULO S.A.,10,24027.09
2153,202312,2,RR,10045,BRADESCO,6,32916.97
2154,202312,2,RR,49944,BTG PACTUAL,1,3063.82
2155,202312,2,RR,52072,C6 BANK,1,5889.64
2156,202312,2,RR,51626,CAIXA ECON?MICA FEDERAL,29,72888.39
2157,202312,2,RR,10069,ITAU,23,56124.62
2158,202312,2,RR,30379,SANTANDER,11,263370.18
2159,202312,2,RR,51011,VOTORANTIM,9,144445.72
2160,202312,2,RS,49906,BB,124,1104439.28
2161,202312,2,RS,17351180,BCO TRIANGULO S.A.,126,154985.5
2162,202312,2,RS,10045,BRADESCO,110,1040783.59
2163,202312,2,RS,49944,BTG PACTUAL,14,48255.7
2164,202312,2,RS,52072,C6 BANK,44,210842.95
2165,202312,2,RS,51626,CAIXA ECON?MICA FEDERAL,472,866951.05
2166,202312,2,RS,51884,INTER,2,6371.26
2167,202312,2,RS,10069,ITAU,795,1838302.58
2168,202312,2,RS,30379,SANTANDER,391,1743648.44
2169,202312,2,RS,51011,VOTORANTIM,221,1213852.62
2170,202312,2,SC,49906,BB,108,798419.67
2171,202312,2,SC,13009717,BCO DO EST. DE SE S.A.,1,3052.94
2172,202312,2,SC,17351180,BCO TRIANGULO S.A.,80,105505.66
2173,202312,2,SC,10045,BRADESCO,96,739009.45
2174,202312,2,SC,49944,BTG PACTUAL,5,16456.59
2175,202312,2,SC,52072,C6 BANK,47,316802.72
2176,202312,2,SC,51626,CAIXA ECON?MICA FEDERAL,292,574423.8
2177,202312,2,SC,51884,INTER,1,3706.3
2178,202312,2,SC,10069,ITAU,578,1546464.05
2179,202312,2,SC,30379,SANTANDER,222,999170.48
2180,202312,2,SC,51011,VOTORANTIM,233,1258688.36
2181,202312,2,SE,49906,BB,26,143770.89
2182,202312,2,SE,13009717,BCO DO EST. DE SE S.A.,53,354225.14
2183,202312,2,SE,17351180,BCO TRIANGULO S.A.,21,20222.65
2184,202312,2,SE,10045,BRADESCO,13,66724.07
2185,202312,2,SE,49944,BTG PACTUAL,3,3789.71
2186,202312,2,SE,52072,C6 BANK,7,13122
2187,202312,2,SE,51626,CAIXA ECON?MICA FEDERAL,64,65215.06
2188,202312,2,SE,10069,ITAU,144,366364.49
2189,202312,2,SE,30379,SANTANDER,41,234727.53
2190,202312,2,SE,51011,VOTORANTIM,25,110736.11
2191,202312,2,SP,49906,BB,570,5977043.49
2192,202312,2,SP,17351180,BCO TRIANGULO S.A.,363,411710.06
2193,202312,2,SP,10045,BRADESCO,1323,10183164.84
2194,202312,2,SP,49944,BTG PACTUAL,75,251808.78
2195,202312,2,SP,52072,C6 BANK,408,2399681.77
2196,202312,2,SP,51626,CAIXA ECON?MICA FEDERAL,1536,2655407.98
2197,202312,2,SP,51884,INTER,11,82235.32
2198,202312,2,SP,10069,ITAU,7069,17261103.59
2199,202312,2,SP,30379,SANTANDER,2893,17071080.3
2200,202312,2,SP,51011,VOTORANTIM,1523,7039005.47
2201,202312,2,TO,49906,BB,40,471942.35
2202,202312,2,TO,17351180,BCO TRIANGULO S.A.,11,7638.87
2203,202312,2,TO,10045,BRADESCO,19,177902.14
2204,202312,2,TO,52072,C6 BANK,4,13598.86
2205,202312,2,TO,51626,CAIXA ECON?MICA FEDERAL,57,99455.42
2206,202312,2,TO,10069,ITAU,27,66648.17
2207,202312,2,TO,30379,SANTANDER,30,109555.94
2208,202312,2,TO,51011,VOTORANTIM,18,98361.43
2209,202401,1,AC,49906,BB,71,94585.5
2210,202401,1,AC,30290,BMG,1,1199.79
2211,202401,1,AC,10045,BRADESCO,8,10109.87
2212,202401,1,AC,49944,BTG PACTUAL,135,236988.95
2213,202401,1,AC,52072,C6 BANK,2,1475.37
2214,202401,1,AC,51626,CAIXA ECON?MICA FEDERAL,53,55257.03
2215,202401,1,AC,51884,INTER,30,45078.56
2216,202401,1,AC,10069,ITAU,14,17988.08
2217,202401,1,AC,52058,NUBANK,128,134242.32
2218,202401,1,AC,30379,SANTANDER,24,37508.65
2219,202401,1,AC,51011,VOTORANTIM,3,5382.22
2220,202401,1,AL,49906,BB,91,136150.34
2221,202401,1,AL,30290,BMG,9,17467.61
2222,202401,1,AL,10045,BRADESCO,25,21386.19
2223,202401,1,AL,49944,BTG PACTUAL,387,492753.62
2224,202401,1,AL,52072,C6 BANK,19,19348.24
2225,202401,1,AL,51626,CAIXA ECON?MICA FEDERAL,187,215944.25
2226,202401,1,AL,51884,INTER,108,122783.49
2227,202401,1,AL,10069,ITAU,51,72228.35
2228,202401,1,AL,52058,NUBANK,295,298218.49
2229,202401,1,AL,30379,SANTANDER,69,81052.56
2230,202401,1,AL,51011,VOTORANTIM,7,6005.38
2231,202401,1,AM,51750,BANCO SICOOB,1,1005.98
2232,202401,1,AM,30173,BANRISUL,1,2070.14
2233,202401,1,AM,49906,BB,125,187653.23
2234,202401,1,AM,30290,BMG,14,36211.89
2235,202401,1,AM,10045,BRADESCO,113,154532.45
2236,202401,1,AM,49944,BTG PACTUAL,840,1392590.24
2237,202401,1,AM,52072,C6 BANK,54,68851.46
2238,202401,1,AM,51626,CAIXA ECON?MICA FEDERAL,332,405979.12
2239,202401,1,AM,51884,INTER,249,326890.15
2240,202401,1,AM,10069,ITAU,201,301296.29
2241,202401,1,AM,52058,NUBANK,781,989660.03
2242,202401,1,AM,30379,SANTANDER,182,258832.34
2243,202401,1,AM,5203605,SICOOB AMAZ?NIA,3,9676.05
2244,202401,1,AM,3632872,SICOOB CREDISUL,2,2895.5
2245,202401,1,AM,51011,VOTORANTIM,8,12936.63
2246,202401,1,AP,51750,BANCO SICOOB,1,419.76
2247,202401,1,AP,49906,BB,43,59529.84
2248,202401,1,AP,30290,BMG,7,6438.91
2249,202401,1,AP,10045,BRADESCO,5,6769.52
